path,type,git_state,likely_phase,keep_status,reason,recommended_destination
experiments/14_dsl_core/worldcore/src/worldcore/metrics.py,code,untracked,experiments_13_18,keep_reference,newer untracked research experiment sequence; executable/spec/result split should be normalized before committing,experiments/14_dsl_core/worldcore/src/worldcore/metrics.py
experiments/14_dsl_core/worldcore/src/worldcore/perturb.py,code,untracked,experiments_13_18,keep_reference,newer untracked research experiment sequence; executable/spec/result split should be normalized before committing,experiments/14_dsl_core/worldcore/src/worldcore/perturb.py
experiments/14_dsl_core/worldcore/src/worldcore/proof.py,code,untracked,experiments_13_18,keep_reference,newer untracked research experiment sequence; executable/spec/result split should be normalized before committing,experiments/14_dsl_core/worldcore/src/worldcore/proof.py
experiments/14_dsl_core/worldcore/src/worldcore/solver.py,code,untracked,experiments_13_18,keep_reference,newer untracked research experiment sequence; executable/spec/result split should be normalized before committing,experiments/14_dsl_core/worldcore/src/worldcore/solver.py
experiments/14_dsl_core/worldcore/src/worldcore/types.py,code,untracked,experiments_13_18,keep_reference,newer untracked research experiment sequence; executable/spec/result split should be normalized before committing,experiments/14_dsl_core/worldcore/src/worldcore/types.py
experiments/14_dsl_core/worldcore/tests/test_canonical.py,code,untracked,experiments_13_18,keep_reference,newer untracked research experiment sequence; executable/spec/result split should be normalized before committing,experiments/14_dsl_core/worldcore/tests/test_canonical.py
experiments/14_dsl_core/worldcore/tests/test_generator.py,code,untracked,experiments_13_18,keep_reference,newer untracked research experiment sequence; executable/spec/result split should be normalized before committing,experiments/14_dsl_core/worldcore/tests/test_generator.py
experiments/14_dsl_core/worldcore/tests/test_metrics.py,code,untracked,experiments_13_18,keep_reference,newer untracked research experiment sequence; executable/spec/result split should be normalized before committing,experiments/14_dsl_core/worldcore/tests/test_metrics.py
experiments/14_dsl_core/worldcore/tests/test_opportunity.py,code,untracked,experiments_13_18,keep_reference,newer untracked research experiment sequence; executable/spec/result split should be normalized before committing,experiments/14_dsl_core/worldcore/tests/test_opportunity.py
experiments/14_dsl_core/worldcore/tests/test_proof.py,code,untracked,experiments_13_18,keep_reference,newer untracked research experiment sequence; executable/spec/result split should be normalized before committing,experiments/14_dsl_core/worldcore/tests/test_proof.py
experiments/14_dsl_core/worldcore/tests/test_solver.py,code,untracked,experiments_13_18,keep_reference,newer untracked research experiment sequence; executable/spec/result split should be normalized before committing,experiments/14_dsl_core/worldcore/tests/test_solver.py
experiments/15_collapse_boundary,experiment,untracked+ignored,experiments_13_18,keep_reference,newer untracked research experiment sequence; executable/spec/result split should be normalized before committing,experiments/15_collapse_boundary
experiments/15_collapse_boundary/.pytest_cache,archive,ignored,experiments_13_18,delete_candidate,generated interpreter/test cache; not research evidence,no destination; remove from working tree after approval or keep ignored locally
experiments/15_collapse_boundary/README.md,memo,untracked,experiments_13_18,keep_reference,newer untracked research experiment sequence; executable/spec/result split should be normalized before committing,experiments/15_collapse_boundary/README.md
experiments/15_collapse_boundary/SPEC_v0.1.md,experiment,untracked,experiments_13_18,keep_reference,newer untracked research experiment sequence; executable/spec/result split should be normalized before committing,experiments/15_collapse_boundary/SPEC_v0.1.md
experiments/15_collapse_boundary/claude_code_report_15_0_1.md,review,untracked,experiments_13_18,keep_reference,newer untracked research experiment sequence; executable/spec/result split should be normalized before committing,experiments/15_collapse_boundary/claude_code_report_15_0_1.md
experiments/15_collapse_boundary/claude_code_task_15_0_1_measurement_repair.md,experiment,untracked,experiments_13_18,keep_reference,newer untracked research experiment sequence; executable/spec/result split should be normalized before committing,experiments/15_collapse_boundary/claude_code_task_15_0_1_measurement_repair.md
experiments/15_collapse_boundary/claude_code_task_15_2_enumeration_to_exhaustion.md,experiment,untracked,experiments_13_18,keep_reference,newer untracked research experiment sequence; executable/spec/result split should be normalized before committing,experiments/15_collapse_boundary/claude_code_task_15_2_enumeration_to_exhaustion.md
experiments/15_collapse_boundary/codex_experiment_task_15_1.md,experiment,untracked,experiments_13_18,keep_reference,newer untracked research experiment sequence; executable/spec/result split should be normalized before committing,experiments/15_collapse_boundary/codex_experiment_task_15_1.md
experiments/15_collapse_boundary/outputs,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/15_collapse_boundary/outputs
experiments/15_collapse_boundary/outputs/.gitkeep,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/15_collapse_boundary/outputs/.gitkeep
experiments/15_collapse_boundary/outputs/closure_horizon_comparison.png,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/15_collapse_boundary/outputs/closure_horizon_comparison.png
experiments/15_collapse_boundary/outputs/closure_horizon_report.json,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/15_collapse_boundary/outputs/closure_horizon_report.json
experiments/15_collapse_boundary/outputs/compression_report.csv,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/15_collapse_boundary/outputs/compression_report.csv
experiments/15_collapse_boundary/outputs/compression_vs_horizon.png,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/15_collapse_boundary/outputs/compression_vs_horizon.png
experiments/15_collapse_boundary/outputs/final_decision.json,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/15_collapse_boundary/outputs/final_decision.json
experiments/15_collapse_boundary/outputs/horizon_metrics.csv,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/15_collapse_boundary/outputs/horizon_metrics.csv
experiments/15_collapse_boundary/outputs/learnability_curves.csv,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/15_collapse_boundary/outputs/learnability_curves.csv
experiments/15_collapse_boundary/outputs/learnability_vs_horizon.png,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/15_collapse_boundary/outputs/learnability_vs_horizon.png
experiments/15_collapse_boundary/outputs/noisy_tv_report.json,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/15_collapse_boundary/outputs/noisy_tv_report.json
experiments/15_collapse_boundary/outputs/novelty_curves.csv,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/15_collapse_boundary/outputs/novelty_curves.csv
experiments/15_collapse_boundary/outputs/novelty_learnability_phase_plot.png,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/15_collapse_boundary/outputs/novelty_learnability_phase_plot.png
experiments/15_collapse_boundary/outputs/novelty_vs_horizon.png,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/15_collapse_boundary/outputs/novelty_vs_horizon.png
